time,type,amount,sender,balance_before,balance_after,receiver,isFraud
202,ISSUE,16342,0,21086,37428,374355,0
202,TRADE,11548,24578,51943,40395,260109,0
202,ISSUE,24256,0,997918,1022174,825187,1
202,TRADE,857971,825187,1022174,164203,825187,1
202,REDEEM,798577,825187,1022174,223597,0,1
202,TRADE,4112,347175,15109,10997,586003,0
202,TRADE,200,998116,99193,98993,31795,0
202,TRADE,7413,115869,24081,16668,680172,0
202,REDEEM,14361,586003,18298,3937,0,0
202,TRADE,15498,2658,42869,27371,510675,0
202,TRADE,200,689551,27076,26876,24578,0
202,ISSUE,30960,0,103882,134842,726207,1
202,TRADE,100463,726207,134842,34379,726207,1
202,REDEEM,114859,726207,134842,19983,0,1
202,TRADE,8199,1007410,8375,176,825187,0
202,REDEEM,9331,579604,40872,31541,0,0
202,TRADE,11016,107694,16636,5620,332633,0
202,ISSUE,17903,0,30510,48413,309686,0
202,REDEEM,200,316305,9555,9355,0,0
203,TRADE,6330,332633,54481,48151,984337,0
203,TRADE,7231,921736,13772,6541,648460,0
203,TRADE,9660,510675,26577,16917,786675,0
203,TRADE,10276,873345,12837,2561,347175,0
203,ISSUE,17297,0,11717,29014,10804,0
203,TRADE,200,366968,73925,73725,998116,0
203,ISSUE,519,0,89817,90336,694769,0
203,TRADE,6552,280481,36644,30092,825187,0
203,TRADE,8314,689551,26876,18562,1007410,0
203,TRADE,2696,1120959,19459,16763,337658,0
203,TRADE,3704,364533,5797,2093,347175,0
203,TRADE,2321,786675,35860,33539,188834,0
203,TRADE,200,2658,27371,27171,326708,0
203,ISSUE,14541,0,18703,33244,792888,0
203,TRADE,6067,953701,40350,34283,332633,0
203,TRADE,200,1154574,22739,22539,170188,0
203,TRADE,6025,670580,13935,7910,698419,0
203,TRADE,11445,477122,17019,5574,576773,0
203,TRADE,200,110160,2155,1955,787684,0
203,ISSUE,5442,0,18367,23809,28672,0
203,TRADE,9442,355253,40018,30576,110160,0
203,TRADE,915,915852,11989,11074,197386,0
203,ISSUE,11790,0,11575,23365,1156990,0
203,TRADE,200,799431,76637,76437,1064559,0
203,TRADE,1559,205155,17948,16389,846592,0
203,ISSUE,200,0,1399,1599,875121,0
203,TRADE,2868,42759,20346,17478,115869,0
203,TRADE,6576,1107330,45204,38628,2658,0
203,TRADE,200,262919,12474,12274,787684,0
203,TRADE,25578,672412,54544,28966,1078536,0
203,TRADE,6457,420222,17732,11275,494330,0
203,ISSUE,2124,0,12299,14423,345135,0
203,TRADE,7527,329836,50622,43095,24578,0
203,TRADE,200,788139,20592,20392,799431,0
203,ISSUE,25710,0,22004,47714,260109,0
203,ISSUE,200,0,35023,35223,704250,0
203,TRADE,18947,374988,25682,6735,42759,0
203,TRADE,200,1064559,12438,12238,197386,0
203,TRADE,528,197386,41847,41319,680172,0
203,TRADE,12923,49436,15100,2177,367681,0
203,TRADE,200,612220,60871,60671,188834,0
203,TRADE,200,579604,31541,31341,670580,0
203,TRADE,218,405547,3128,2910,24578,0
203,TRADE,13623,24578,48340,34717,1078536,0
203,TRADE,200,115869,19536,19336,787684,0
203,REDEEM,200,188834,11242,11042,0,0
203,TRADE,200,337319,23624,23424,1107330,0
203,ISSUE,15760,0,7144,22904,170188,0
203,TRADE,200,576773,24859,24659,110160,0
203,TRADE,3499,680172,23512,20013,197386,0
203,TRADE,14310,861349,57578,43268,10804,0
203,TRADE,200,494330,8352,8152,262919,0
203,TRADE,200,1161539,25258,25058,329836,0
203,TRADE,16971,846592,24493,7522,159610,0
203,TRADE,6625,347175,24977,18352,477122,0
203,TRADE,4833,1161807,39497,34664,196302,0
203,TRADE,200,527692,20514,20314,309686,0
203,REDEEM,200,136402,9264,9064,0,0
203,TRADE,5885,367681,29055,23170,984337,0
203,TRADE,5477,309686,48613,43136,822605,0
203,TRADE,200,732474,22963,22763,217966,0
203,TRADE,200,196302,6564,6364,345135,0
203,TRADE,13779,374355,37428,23649,28672,0
203,TRADE,200,316305,9355,9155,726207,0
203,TRADE,200,107694,5620,5420,713184,0
204,TRADE,8484,407736,14650,6166,612220,0
204,TRADE,16927,680172,20013,3086,527692,0
204,TRADE,3779,1161807,34664,30885,260109,0
204,TRADE,200,792888,33244,33044,367681,0
204,REDEEM,16055,337319,23424,7369,0,0
204,TRADE,200,625587,36875,36675,345135,0
204,TRADE,6355,332633,54218,47863,792888,0
204,TRADE,200,694769,90336,90136,37837,0
204,TRADE,200,527692,37241,37041,950315,0
204,TRADE,20682,2658,33747,13065,1007410,0
204,TRADE,7829,115869,19336,11507,407736,0
204,TRADE,200,746335,32946,32746,1064559,0
204,TRADE,6593,374988,6735,142,788139,0
204,TRADE,200,10804,43324,43124,822605,0
204,REDEEM,10728,689551,18562,7834,0,0
204,TRADE,6685,846592,7522,837,915852,0
204,TRADE,12253,366968,73725,61472,10804,0
204,TRADE,2930,786675,33539,30609,786675,0
204,TRADE,11560,732474,22763,11203,10804,0
204,TRADE,200,873345,2561,2361,846592,0
204,TRADE,18815,799431,76637,57822,873345,0
204,TRADE,22224,576773,24659,2435,1161807,0
204,TRADE,1710,787684,66908,65198,726207,0
204,TRADE,6800,280481,30092,23292,792888,0
204,TRADE,4695,1107330,38828,34133,612220,0
204,TRADE,478,828493,28462,27984,680172,0
204,ISSUE,5914,0,16763,22677,1120959,0
204,TRADE,16722,672412,28966,12244,846592,0
204,TRADE,9999,953701,34283,24284,197386,0
204,TRADE,7849,1064559,12438,4589,31795,0
204,TRADE,24381,355253,30576,6195,28672,0
204,TRADE,8954,1154574,22539,13585,1007410,0
204,ISSUE,2744,0,4235,6979,217966,0
204,TRADE,200,412285,4419,4219,188834,0
204,TRADE,10164,477122,12199,2035,355253,0
204,TRADE,200,966921,10796,10596,364533,0
204,ISSUE,12352,0,23370,35722,367681,0
204,TRADE,200,510675,16917,16717,648460,0
204,TRADE,200,1078536,141015,140815,2658,0
204,TRADE,3255,329836,43295,40040,1120959,0
204,TRADE,9518,698419,14341,4823,492611,0
204,TRADE,5908,1156990,23365,17457,31795,0
204,REDEEM,2198,788139,26985,24787,0,0
204,TRADE,4524,984337,24964,20440,689551,0
204,TRADE,200,49436,2177,1977,1147902,0
204,TRADE,7049,24578,34717,27668,494330,0
204,TRADE,12783,946726,56513,43730,672412,0
204,TRADE,7431,1161539,25058,17627,1156990,0
204,REDEEM,200,42759,36425,36225,0,0
204,TRADE,7841,579604,31341,23500,899253,0
204,TRADE,15606,28672,61969,46363,371304,0
204,TRADE,200,371304,17428,17228,799431,0
204,TRADE,13998,704250,35223,21225,846592,0
204,TRADE,9025,197386,54817,45792,961119,0
204,TRADE,4021,196302,6364,2343,31795,0
204,TRADE,5060,468524,11745,6685,316305,0
205,TRADE,13767,786675,33539,19772,316305,0
205,TRADE,200,799431,58022,57822,966921,0
205,TRADE,16500,861349,43268,26768,329836,0
205,TRADE,21110,309686,43136,22026,159610,0
205,TRADE,2345,625587,36675,34330,921736,0
205,TRADE,8261,347175,18352,10091,374355,0
205,TRADE,601,136402,9064,8463,873345,0
205,TRADE,10257,54536,16979,6722,345135,0
205,ISSUE,96033,0,238348,334381,825187,1
205,TRADE,329664,825187,334381,4717,825187,1
205,REDEEM,318694,825187,334381,15687,0,1
205,TRADE,200,694769,90136,89936,694769,0
205,ISSUE,32406,0,4219,36625,412285,0
205,TRADE,200,297133,70114,69914,367681,0
205,TRADE,17749,915852,17759,10,998116,0
205,TRADE,8188,280481,23292,15104,786675,0
205,TRADE,200,355253,16359,16159,961119,0
205,TRADE,611,746335,32746,32135,420222,0
205,TRADE,200,364533,2293,2093,1147902,0
205,TRADE,5386,2658,13265,7879,355253,0
205,REDEEM,5132,1120959,25932,20800,0,0
205,TRADE,9103,828493,27984,18881,1120959,0
205,TRADE,200,680172,3564,3364,787684,0
205,TRADE,200,262919,12474,12274,347175,0
205,TRADE,200,689551,12358,12158,786675,0
205,TRADE,200,1156990,24888,24688,1154574,0
205,ISSUE,65363,0,12187,77550,648460,1
205,TRADE,56387,648460,77550,21163,648460,1
205,REDEEM,65615,648460,77550,11935,0,1
205,TRADE,200,846592,31757,31557,1064559,0
205,TRADE,4358,732474,11203,6845,10804,0
205,TRADE,200,1064559,4789,4589,786675,0
205,TRADE,12372,787684,65398,53026,825187,0
205,TRADE,5689,367681,35922,30233,188834,0
205,TRADE,200,24578,27668,27468,873345,0
205,TRADE,200,260109,51493,51293,355253,0
205,TRADE,200,326708,1635,1435,355253,0
205,TRADE,21263,366968,61472,40209,316305,0
205,TRADE,9899,188834,16931,7032,262919,0
205,TRADE,8363,579604,23500,15137,345135,0
205,ISSUE,8129,0,4823,12952,698419,0
205,TRADE,19146,788139,24787,5641,670580,0
205,TRADE,6120,510675,16717,10597,42759,0
205,TRADE,3022,950315,4050,1028,355253,0
205,TRADE,200,407736,13995,13795,197386,0
205,TRADE,200,196302,2343,2143,946726,0
205,TRADE,15081,205155,16389,1308,329836,0
205,TRADE,18102,1078536,140815,122713,946726,0
205,TRADE,1264,197386,45992,44728,579604,0
205,TRADE,200,492611,102399,102199,704250,0
205,TRADE,12709,704250,21425,8716,332633,0
205,TRADE,200,1161539,17627,17427,586003,0
205,TRADE,200,332633,60572,60372,510675,0
205,TRADE,13581,670580,27256,13675,1107330,0
205,TRADE,200,42759,42345,42145,953701,0
205,TRADE,15408,946726,62032,46624,788139,0
205,TRADE,11307,374355,31910,20603,37837,0
205,REDEEM,23612,792888,46199,22587,0,0
205,TRADE,200,984337,20440,20240,197386,0
205,ISSUE,156879,0,21893,178772,726207,1
205,TRADE,154608,726207,178772,24164,648460,1
205,REDEEM,21195,726207,24164,2969,0,1
205,TRADE,4490,159610,40249,35759,197386,0
205,TRADE,26484,345135,33443,6959,337319,0
205,TRADE,200,31795,26676,26476,984337,0
205,TRADE,15291,10804,71295,56004,672412,0
205,TRADE,1798,527692,37041,35243,371304,0
206,TRADE,6106,984337,20440,14334,107694,0
206,TRADE,200,217966,6979,6779,746335,0
206,TRADE,200,1147902,2247,2047,846592,0
206,TRADE,2053,115869,11507,9454,332633,0
206,TRADE,200,329836,71621,71421,355253,0
206,TRADE,12903,492611,102199,89296,984337,0
206,TRADE,11626,407736,13795,2169,374355,0
206,TRADE,1885,37837,15711,13826,329836,0
206,TRADE,2186,405547,2910,724,49436,0
206,TRADE,303,1107330,47714,47411,1156990,0
206,TRADE,5465,159610,35759,30294,961119,0
206,TRADE,200,612220,73850,73650,374355,0
206,TRADE,7038,1078536,122713,115675,1161539,0
206,TRADE,1211,586003,4137,2926,689551,0
206,ISSUE,200,0,90136,90336,694769,0
206,TRADE,200,107694,11526,11326,1156990,0
206,TRADE,18059,297133,69914,51855,1064559,0
206,ISSUE,12420,0,22026,34446,309686,0
206,TRADE,16510,786675,28360,11850,337658,0
206,TRADE,14077,1007410,38126,24049,405547,0
206,TRADE,27012,337319,33853,6841,787684,0
206,TRADE,200,347175,10291,10091,672412,0
206,REDEEM,200,861349,26768,26568,0,0
206,TRADE,1426,170188,22904,21478,170188,0
206,REDEEM,28415,746335,32335,3920,0,0
206,TRADE,23086,799431,57822,34736,1156990,0
206,TRADE,200,345135,6959,6759,494330,0
206,TRADE,200,364533,2093,1893,1156990,0
206,TRADE,2090,280481,15104,13014,42759,0
206,TRADE,200,1161807,53109,52909,787684,0
206,TRADE,200,337658,22512,22312,984337,0
206,TRADE,13210,1120959,29903,16693,822605,0
206,TRADE,4395,698419,12952,8557,355253,0
206,TRADE,18066,31795,26476,8410,371304,0
206,TRADE,16331,412285,36625,20294,873345,0
206,TRADE,9255,355253,29562,20307,680172,0
206,ISSUE,4743,0,38308,43051,873345,0
206,TRADE,200,625587,34330,34130,115869,0
206,TRADE,200,262919,22173,21973,998116,0
206,TRADE,17086,260109,51293,34207,1120959,0
206,TRADE,6174,966921,10796,4622,1156990,0
206,TRADE,10074,371304,37092,27018,337319,0
206,TRADE,6082,921736,8886,2804,329836,0
206,TRADE,1148,787684,80238,79090,612220,0
206,TRADE,6531,316305,49245,42714,689551,0
206,TRADE,200,579604,16401,16201,1064559,0
206,TRADE,17788,366968,40209,22421,648460,0
206,TRADE,200,196302,2143,1943,31795,0
206,TRADE,11200,953701,24484,13284,337319,0
206,TRADE,200,576773,2435,2235,787684,0
206,TRADE,1174,846592,31757,30583,586003,0
206,TRADE,23766,332633,62425,38659,510675,0
206,TRADE,200,1154574,13785,13585,1007410,0
206,TRADE,200,792888,22587,22387,1154574,0
206,TRADE,200,197386,49418,49218,612220,0
206,TRADE,4008,367681,30233,26225,510675,0
206,ISSUE,8676,0,117142,125818,998116,0
206,TRADE,10349,1156990,54651,44302,576773,0
206,TRADE,12605,24578,27468,14863,915852,0
206,TRADE,17072,510675,38571,21499,873345,0
206,TRADE,200,788139,21049,20849,825187,0
206,TRADE,11806,961119,18797,6991,407736,0
207,TRADE,4410,984337,27437,23027,280481,0
207,TRADE,200,1161539,24465,24265,1064559,0
207,TRADE,200,694769,90336,90136,2658,0
207,TRADE,200,672412,40518,40318,680172,0
207,REDEEM,200,799431,34736,34536,0,0
207,TRADE,200,10804,56004,55804,364533,0
207,TRADE,200,2658,8079,7879,115869,0
207,TRADE,5123,492611,89296,84173,953701,0
207,REDEEM,11014,280481,17424,6410,0,0
207,ISSUE,4021,0,8924,12945,713184,0
207,REDEEM,5265,347175,10091,4826,0,0
207,TRADE,200,494330,15401,15201,412285,0
207,TRADE,5387,345135,6759,1372,527692,0
207,TRADE,3226,337319,28115,24889,494330,0
207,TRADE,1115,1161807,52909,51794,405547,0
207,TRADE,6517,1078536,115675,109158,420222,0
207,TRADE,11304,625587,34130,22826,1154574,0
207,TRADE,2997,1007410,24249,21252,672412,0
207,TRADE,200,873345,60123,59923,915852,0
207,TRADE,17412,1120959,33779,16367,347175,0
207,TRADE,200,670580,13675,13475,670580,0
207,TRADE,9060,953701,18407,9347,477122,0
207,TRADE,5018,698419,8557,3539,309686,0
207,TRADE,6958,262919,21973,15015,953701,0
207,TRADE,4792,915852,12815,8023,670580,0
207,TRADE,19863,371304,27018,7155,28672,0
207,REDEEM,200,316305,42714,42514,0,0
207,TRADE,3743,579604,16201,12458,31795,0
207,TRADE,23270,846592,30583,7313,1161807,0
207,TRADE,12221,24578,14863,2642,420222,0
207,TRADE,1367,576773,12584,11217,205155,0
207,TRADE,10788,366968,22421,11633,110160,0
207,TRADE,200,875121,1599,1399,217966,0
207,ISSUE,18435,0,18881,37316,828493,0
207,TRADE,2346,946726,46624,44278,1156990,0
207,ISSUE,10134,0,26568,36702,861349,0
207,TRADE,14511,367681,26225,11714,822605,0
207,TRADE,200,329836,79388,79188,405547,0
207,TRADE,14756,332633,38659,23903,407736,0
207,REDEEM,1689,309686,39464,37775,0,0
207,TRADE,2479,468524,6685,4206,355253,0
207,TRADE,15765,792888,22387,6622,689551,0
207,TRADE,13847,374355,32429,18582,846592,0
207,TRADE,19766,420222,30624,10858,846592,0
207,TRADE,6280,170188,22904,16624,37837,0
207,REDEEM,200,1154574,25089,24889,0,0
207,TRADE,9774,115869,9854,80,159610,0
207,ISSUE,3495,0,47411,50906,1107330,0
207,TRADE,200,405547,16116,15916,337319,0
207,ISSUE,6701,0,125818,132519,998116,0
207,ISSUE,16782,0,21499,38281,510675,0
207,TRADE,200,159610,40068,39868,861349,0
207,ISSUE,10169,0,40630,50799,527692,0
207,TRADE,200,746335,3920,3720,136402,0
207,REDEEM,7369,197386,49218,41849,0,0
207,TRADE,4321,1156990,46648,42327,961119,0
207,TRADE,200,260109,34207,34007,217966,0
207,TRADE,8437,787684,79290,70853,42759,0
207,REDEEM,20923,297133,51855,30932,0,0
207,TRADE,9419,37837,20106,10687,998116,0
207,TRADE,5175,28672,66226,61051,1156990,0
208,TRADE,23082,689551,35665,12583,280481,0
208,ISSUE,29863,0,41849,71712,197386,0
208,TRADE,200,136402,8663,8463,54536,0
208,ISSUE,200,0,6922,7122,54536,0
208,ISSUE,39017,0,28259,67276,825187,1
208,TRADE,60564,825187,67276,6712,726207,1
208,REDEEM,5236,825187,6712,1476,0,1
208,TRADE,8589,680172,12819,4230,260109,0
208,TRADE,200,405547,15916,15716,1154574,0
208,TRADE,2047,420222,10858,8811,846592,0
208,TRADE,2335,217966,7179,4844,648460,0
208,TRADE,200,510675,38281,38081,899253,0
208,TRADE,7459,2658,7879,420,998116,0
208,TRADE,12065,1161807,75064,62999,726207,0
208,TRADE,1623,188834,7032,5409,732474,0
208,TRADE,200,374355,18582,18382,170188,0
208,TRADE,200,612220,74998,74798,713184,0
208,TRADE,12931,159610,39868,26937,732474,0
208,TRADE,200,799431,34536,34336,792888,0
208,TRADE,200,527692,50799,50599,915852,0
208,TRADE,200,586003,4100,3900,915852,0
208,TRADE,13192,1007410,21252,8060,217966,0
208,ISSUE,168378,0,75598,243976,726207,1
208,TRADE,199907,726207,243976,44069,825187,1
208,REDEEM,41140,726207,44069,2929,0,1
208,TRADE,1050,822605,34666,33616,28672,0
208,TRADE,14492,787684,70853,56361,586003,0
208,TRADE,12252,998116,149397,137145,576773,0
208,TRADE,2471,1154574,25089,22618,107694,0
208,TRADE,18994,260109,42596,23602,297133,0
208,TRADE,8504,1078536,109158,100654,260109,0
208,TRADE,15642,337658,22312,6670,28672,0
208,TRADE,5230,984337,23027,17797,468524,0
208,ISSUE,157763,0,186666,344429,648460,1
208,TRADE,312156,648460,344429,32273,825187,1
208,REDEEM,24662,648460,32273,7611,0,1
208,TRADE,2415,713184,13145,10730,280481,0
208,TRADE,3061,280481,31907,28846,915852,0
208,TRADE,200,10804,55804,55604,899253,0
208,TRADE,6027,28672,77743,71716,875121,0
208,TRADE,200,494330,18427,18227,262919,0
208,TRADE,12612,873345,59923,47311,792888,0
208,TRADE,21783,1064559,23048,1265,921736,0
208,TRADE,3353,355253,22786,19433,329836,0
208,TRADE,27578,1156990,47502,19924,510675,0
208,TRADE,200,477122,11095,10895,136402,0
208,TRADE,200,347175,22238,22038,37837,0
208,TRADE,13329,672412,43315,29986,915852,0
208,TRADE,9952,625587,22826,12874,861349,0
208,TRADE,200,367681,11714,11514,1161539,0
208,TRADE,9215,337319,25089,15874,787684,0
208,TRADE,10498,732474,21399,10901,704250,0
208,TRADE,7548,42759,52672,45124,586003,0
208,TRADE,7807,579604,12458,4651,1161539,0
208,TRADE,13971,297133,49926,35955,873345,0
208,TRADE,10789,670580,18467,7678,364533,0
208,TRADE,200,316305,42514,42314,260109,0
208,TRADE,6147,412285,20494,14347,262919,0
208,ISSUE,200,0,21362,21562,262919,0
208,TRADE,200,345135,1372,1172,374355,0
208,TRADE,7456,31795,12353,4897,861349,0
208,TRADE,200,875121,7426,7226,332633,0
208,TRADE,754,170188,16824,16070,579604,0
208,TRADE,13946,921736,24587,10641,309686,0
208,TRADE,200,37837,10887,10687,31795,0
208,TRADE,9803,1107330,50906,41103,579604,0
208,TRADE,200,329836,82541,82341,961119,0
208,TRADE,13987,110160,22385,8398,680172,0
208,TRADE,14237,861349,54310,40073,828493,0
208,TRADE,13903,792888,19434,5531,1120959,0
208,REDEEM,200,492611,84173,83973,0,0
208,TRADE,200,961119,11512,11312,746335,0
208,TRADE,6848,899253,13624,6776,746335,0
208,TRADE,9193,915852,24813,15620,492611,0
209,TRADE,13796,412285,14347,551,188834,0
209,TRADE,2660,405547,15716,13056,788139,0
209,TRADE,200,309686,51721,51521,786675,0
209,TRADE,1996,822605,33616,31620,196302,0
209,TRADE,1535,196302,3939,2404,260109,0
209,TRADE,200,915852,15620,15420,337319,0
209,ISSUE,4326,0,10641,14967,921736,0
209,TRADE,200,792888,5531,5331,280481,0
209,TRADE,200,861349,40073,39873,787684,0
209,TRADE,6735,110160,8398,1663,732474,0
209,TRADE,10955,873345,61282,50327,680172,0
209,TRADE,200,510675,65659,65459,159610,0
209,TRADE,12360,1154574,22618,10258,405547,0
209,TRADE,5562,364533,12882,7320,2658,0
209,TRADE,200,159610,27137,26937,468524,0
209,TRADE,24303,586003,25940,1637,694769,0
209,TRADE,200,24578,2642,2442,329836,0
209,TRADE,11075,494330,18227,7152,950315,0
209,REDEEM,11065,407736,28731,17666,0,0
209,TRADE,200,612220,74798,74598,732474,0
209,TRADE,5701,355253,19433,13732,704250,0
209,TRADE,200,713184,10730,10530,337658,0
209,TRADE,8102,787684,65776,57674,405547,0
209,TRADE,200,846592,42973,42773,1147902,0
209,TRADE,14994,984337,17797,2803,670580,0
209,TRADE,4740,347175,22038,17298,68935,0
209,TRADE,27089,316305,42314,15225,217966,0
209,REDEEM,200,704250,24915,24715,0,0
209,TRADE,4996,371304,7155,2159,159610,0
209,TRADE,2797,1161539,32272,29475,1064559,0
209,TRADE,5020,953701,16305,11285,788139,0
209,TRADE,21295,332633,24103,2808,787684,0
209,TRADE,9542,998116,137145,127603,984337,0
209,TRADE,7649,107694,13797,6148,950315,0
209,TRADE,15249,1161807,62999,47750,915852,0
209,ISSUE,27134,0,34336,61470,799431,0
209,TRADE,200,262919,21562,21362,412285,0
209,TRADE,24928,217966,45125,20197,788139,0
209,TRADE,12367,42759,45124,32757,786675,0
209,TRADE,11260,625587,12874,1614,732474,0
209,TRADE,4015,54536,7122,3107,49436,0
209,TRADE,15373,694769,114439,99066,107694,0
209,TRADE,5078,875121,7226,2148,732474,0
209,TRADE,10126,672412,29986,19860,921736,0
209,TRADE,360,788139,53457,53097,672412,0
209,TRADE,15976,828493,51553,35577,367681,0
209,TRADE,847,31795,5097,4250,950315,0
209,TRADE,200,961119,11312,11112,1147902,0
209,TRADE,11611,732474,34174,22563,136402,0
209,TRADE,200,37837,10687,10487,309686,0
209,TRADE,10079,946726,44278,34199,37837,0
209,TRADE,6419,1107330,41103,34684,329836,0
209,TRADE,3612,680172,29172,25560,1154574,0
209,TRADE,7964,49436,8178,214,704250,0
209,TRADE,646,205155,2675,2029,492611,0
209,ISSUE,18245,0,15208,33453,579604,0
209,TRADE,6159,1120959,30270,24111,337658,0
209,TRADE,5536,899253,6776,1240,412285,0
209,TRADE,1017,420222,8811,7794,672412,0
209,TRADE,200,326708,1435,1235,262919,0
209,TRADE,16557,670580,22672,6115,586003,0
209,TRADE,2885,188834,19205,16320,297133,0
209,TRADE,19686,527692,50599,30913,159610,0
210,ISSUE,7812,0,39873,47685,861349,0
210,ISSUE,200,0,7152,7352,494330,0
210,TRADE,2370,586003,18194,15824,680172,0
210,TRADE,200,68935,7400,7200,510675,0
210,REDEEM,200,159610,51619,51419,0,0
210,TRADE,20444,28672,71716,51272,648460,0
210,TRADE,10723,527692,30913,20190,946726,0
210,TRADE,7086,1156990,19924,12838,527692,0
210,TRADE,3332,347175,17298,13966,861349,0
210,TRADE,443,689551,12583,12140,326708,0
210,TRADE,200,846592,42773,42573,1156990,0
210,REDEEM,6419,1120959,24111,17692,0,0
210,TRADE,20747,828493,35577,14830,828493,0
210,TRADE,5832,953701,11285,5453,405547,0
210,TRADE,7237,1161807,47750,40513,280481,0
210,TRADE,8558,576773,23469,14911,1007410,0
210,TRADE,200,371304,2159,1959,984337,0
210,TRADE,22858,1107330,34684,11826,197386,0
210,TRADE,3179,107694,21521,18342,366968,0
210,TRADE,9144,42759,32757,23613,492611,0
210,TRADE,200,899253,1240,1040,371304,0
